"Tabela 5938 - Produto interno bruto a preços correntes, impostos, líquidos de subsídios, sobre produtos a preços correntes e valor adicionado bruto a preços correntes total e por atividade econômica, e respectivas participações - Referência 2010"
"Variável - Produto Interno Bruto a preços correntes (Mil Reais)"
"Nível","Cód.","Município","Ano"
"MU","2308351","Milhã (CE)","4927"
"MU","2308377","Miraíma (CE)","2589"
"MU","2308401","Missão Velha (CE)","14389"
"MU","2308500","Mombaça (CE)","15605"
"MU","2308609","Monsenhor Tabosa (CE)","5342"
"MU","2308708","Morada Nova (CE)","67320"
"MU","2308807","Moraújo (CE)","2175"
"MU","2308906","Morrinhos (CE)","6697"
"MU","2309003","Mucambo (CE)","4712"
"MU","2309102","Mulungu (CE)","1060"
"MU","2309201","Nova Olinda (CE)","7371"
"MU","2309300","Nova Russas (CE)","22736"
"MU","2309409","Novo Oriente (CE)","7390"
"MU","2309458","Ocara (CE)","6354"
"MU","2309508","Orós (CE)","8912"
"MU","2309607","Pacajus (CE)","107789"
"MU","2309706","Pacatuba (CE)","131691"
"MU","2309805","Pacoti (CE)","2166"
"MU","2309904","Pacujá (CE)","1956"
"MU","2310001","Palhano (CE)","3052"
"MU","2310100","Palmácia (CE)","2195"
"MU","2310209","Paracuru (CE)","25788"
"MU","2310258","Paraipaba (CE)","27230"
"MU","2310308","Parambu (CE)","9180"
"MU","2310407","Paramoti (CE)","2717"
"MU","2310506","Pedra Branca (CE)","13421"
"MU","2310605","Penaforte (CE)","9711"
"MU","2310704","Pentecoste (CE)","24423"
"MU","2310803","Pereiro (CE)","11699"
"MU","2310852","Pindoretama (CE)","18221"
"MU","2310902","Piquet Carneiro (CE)","6660"
"MU","2310951","Pires Ferreira (CE)","1543"
"MU","2311009","Poranga (CE)","3167"
"MU","2311108","Porteiras (CE)","4430"
"MU","2311207","Potengi (CE)","2946"
"MU","2311231","Potiretama (CE)","1717"
"MU","2311264","Quiterianópolis (CE)","5363"
"MU","2311306","Quixadá (CE)","78859"
"MU","2311355","Quixelô (CE)","5228"
"MU","2311405","Quixeramobim (CE)","67357"
"MU","2311504","Quixeré (CE)","30223"
"MU","2311603","Redenção (CE)","13742"
"MU","2311702","Reriutaba (CE)","6643"
"MU","2311801","Russas (CE)","127438"
"MU","2311900","Saboeiro (CE)","3469"
"MU","2311959","Salitre (CE)","3286"
"MU","2312007","Santana do Acaraú (CE)","6784"
"MU","2312106","Santana do Cariri (CE)","3678"
"MU","2312205","Santa Quitéria (CE)","22739"
"MU","2312304","São Benedito (CE)","27446"
"MU","2312403","São Gonçalo do Amarante (CE)","448700"
"MU","2312502","São João do Jaguaribe (CE)","2892"
"MU","2312601","São Luís do Curu (CE)","6037"
"MU","2312700","Senador Pompeu (CE)","24296"
"MU","2312809","Senador Sá (CE)","1456"
"MU","2312908","Sobral (CE)","546834"
"MU","2313005","Solonópole (CE)","8146"
"MU","2313104","Tabuleiro do Norte (CE)","23961"
"MU","2313203","Tamboril (CE)","6353"
"MU","2313252","Tarrafas (CE)","1625"
"MU","2313302","Tauá (CE)","37657"
"MU","2313351","Tejuçuoca (CE)","3908"
"MU","2313401","Tianguá (CE)","127490"
"MU","2313500","Trairi (CE)","34520"
"MU","2313559","Tururu (CE)","3077"
"MU","2313609","Ubajara (CE)","31541"
"MU","2313708","Umari (CE)","1558"
"MU","2313757","Umirim (CE)","5767"
"MU","2313807","Uruburetama (CE)","24675"
"MU","2313906","Uruoca (CE)","4542"
"MU","2313955","Varjota (CE)","8386"
"MU","2314003","Várzea Alegre (CE)","21961"
"MU","2314102","Viçosa do Ceará (CE)","17002"
"MU","2400109","Acari (RN)","5380"
"MU","2400208","Açu (RN)","62924"
"MU","2400307","Afonso Bezerra (RN)","3238"
"MU","2400406","Água Nova (RN)","692"
"MU","2400505","Alexandria (RN)","4749"
"MU","2400604","Almino Afonso (RN)","1051"
"MU","2400703","Alto do Rodrigues (RN)","32985"
"MU","2400802","Angicos (RN)","8229"
"MU","2400901","Antônio Martins (RN)","1596"
"MU","2401008","Apodi (RN)","28037"
"MU","2401107","Areia Branca (RN)","48445"
"MU","2401206","Arês (RN)","36379"
"MU","2401305","Augusto Severo (RN)","3039"
"MU","2401404","Baía Formosa (RN)","5874"
"MU","2401453","Baraúna (RN)","54878"
"MU","2401503","Barcelona (RN)","1266"
"MU","2401602","Bento Fernandes (RN)","986"
"MU","2401651","Bodó (RN)","7172"
"MU","2401701","Bom Jesus (RN)","4093"
"MU","2401800","Brejinho (RN)","13494"
"MU","2401859","Caiçara do Norte (RN)","2602"
"MU","2401909","Caiçara do Rio do Vento (RN)","1687"
"MU","2402006","Caicó (RN)","126188"
"MU","2402105","Campo Redondo (RN)","1821"
"MU","2402204","Canguaretama (RN)","26233"
"MU","2402303","Caraúbas (RN)","21852"
"MU","2402402","Carnaúba dos Dantas (RN)","4364"
"MU","2402501","Carnaubais (RN)","3894"
"MU","2402600","Ceará-Mirim (RN)","68119"
"MU","2402709","Cerro Corá (RN)","9941"
"MU","2402808","Coronel Ezequiel (RN)","1128"
"MU","2402907","Coronel João Pessoa (RN)","962"
"MU","2403004","Cruzeta (RN)","5513"
"MU","2403103","Currais Novos (RN)","57965"
"MU","2403202","Doutor Severiano (RN)","1677"
"MU","2403251","Parnamirim (RN)","792554"
"MU","2403301","Encanto (RN)","1759"
"MU","2403400","Equador (RN)","3487"
"MU","2403509","Espírito Santo (RN)","2363"
"MU","2403608","Extremoz (RN)","34344"
"MU","2403707","Felipe Guerra (RN)","2806"
"MU","2403756","Fernando Pedroza (RN)","695"
"MU","2403806","Florânia (RN)","3907"
"MU","2403905","Francisco Dantas (RN)","561"
"MU","2404002","Frutuoso Gomes (RN)","1140"
"MU","2404101","Galinhos (RN)","8211"
"MU","2404200","Goianinha (RN)","21675"
"MU","2404309","Governador Dix-Sept Rosado (RN)","18084"
"MU","2404408","Grossos (RN)","7244"
"MU","2404507","Guamaré (RN)","83839"
"MU","2404606","Ielmo Marinho (RN)","3605"
"MU","2404705","Ipanguaçu (RN)","7316"
"MU","2404804","Ipueira (RN)","734"
"MU","2404853","Itajá (RN)","3161"
"MU","2404903","Itaú (RN)","1812"
"MU","2405009","Jaçanã (RN)","1683"
"MU","2405108","Jandaíra (RN)","5659"
"MU","2405207","Janduís (RN)","1677"
"MU","2405306","Januário Cicco (RN)","2076"
"MU","2405405","Japi (RN)","760"
"MU","2405504","Jardim de Angicos (RN)","695"
"MU","2405603","Jardim de Piranhas (RN)","5185"
"MU","2405702","Jardim do Seridó (RN)","9688"
"MU","2405801","João Câmara (RN)","63390"
"MU","2405900","João Dias (RN)","555"
"MU","2406007","José da Penha (RN)","1783"
"MU","2406106","Jucurutu (RN)","14869"
"MU","2406155","Jundiá (RN)","597"
"MU","2406205","Lagoa d'Anta (RN)","1667"
"MU","2406304","Lagoa de Pedras (RN)","1428"
"MU","2406403","Lagoa de Velhos (RN)","719"
"MU","2406502","Lagoa Nova (RN)","33590"
"MU","2406601","Lagoa Salgada (RN)","2035"
"MU","2406700","Lajes (RN)","6749"
"MU","2406809","Lajes Pintadas (RN)","1004"
"MU","2406908","Lucrécia (RN)","1484"
"MU","2407005","Luís Gomes (RN)","1545"
"MU","2407104","Macaíba (RN)","204806"
"MU","2407203","Macau (RN)","32909"
"MU","2407252","Major Sales (RN)","1003"
"MU","2407302","Marcelino Vieira (RN)","1744"
"MU","2407401","Martins (RN)","4190"
"MU","2407500","Maxaranguape (RN)","4493"
"MU","2407609","Messias Targino (RN)","7849"
"MU","2407708","Montanhas (RN)","3110"
"MU","2407807","Monte Alegre (RN)","11413"
"MU","2407906","Monte das Gameleiras (RN)","425"
"MU","2408003","Mossoró (RN)","672491"
"MU","2408102","Natal (RN)","2923558"
"MU","2408201","Nísia Floresta (RN)","15712"
"MU","2408300","Nova Cruz (RN)","41602"
"MU","2408409","Olho d'Água do Borges (RN)","940"
"MU","2408508","Ouro Branco (RN)","2100"
"MU","2408607","Paraná (RN)","759"
"MU","2408706","Paraú (RN)","1003"
"MU","2408805","Parazinho (RN)","16542"
"MU","2408904","Parelhas (RN)","22803"
"MU","2408953","Rio do Fogo (RN)","5093"
"MU","2409100","Passa e Fica (RN)","4156"
"MU","2409209","Passagem (RN)","703"
"MU","2409308","Patu (RN)","5655"
"MU","2409332","Santa Maria (RN)","3399"
"MU","2409407","Pau dos Ferros (RN)","46786"
"MU","2409506","Pedra Grande (RN)","17077"
"MU","2409605","Pedra Preta (RN)","671"
"MU","2409704","Pedro Avelino (RN)","1565"
"MU","2409803","Pedro Velho (RN)","3942"
"MU","2409902","Pendências (RN)","23665"
"MU","2410009","Pilões (RN)","1517"
"MU","2410108","Poço Branco (RN)","2518"
"MU","2410207","Portalegre (RN)","1780"
"MU","2410256","Porto do Mangue (RN)","2789"
"MU","2410306","Serra Caiada (RN)","2601"
"MU","2410405","Pureza (RN)","3339"
"MU","2410504","Rafael Fernandes (RN)","1986"
"MU","2410603","Rafael Godeiro (RN)","769"
"MU","2410702","Riacho da Cruz (RN)","946"
"MU","2410801","Riacho de Santana (RN)","758"
"MU","2410900","Riachuelo (RN)","3190"
"MU","2411007","Rodolfo Fernandes (RN)","1119"
"MU","2411056","Tibau (RN)","5236"
"MU","2411106","Ruy Barbosa (RN)","617"
"MU","2411205","Santa Cruz (RN)","45757"
"MU","2411403","Santana do Matos (RN)","6130"
"MU","2411429","Santana do Seridó (RN)","2446"
"MU","2411502","Santo Antônio (RN)","11680"
"MU","2411601","São Bento do Norte (RN)","22208"
"MU","2411700","São Bento do Trairí (RN)","783"
"MU","2411809","São Fernando (RN)","1941"
"MU","2411908","São Francisco do Oeste (RN)","1559"
"MU","2412005","São Gonçalo do Amarante (RN)","155084"
"MU","2412104","São João do Sabugi (RN)","2385"
"MU","2412203","São José de Mipibu (RN)","89022"
"MU","2412302","São José do Campestre (RN)","2294"
"MU","2412401","São José do Seridó (RN)","9550"
"MU","2412500","São Miguel (RN)","13191"
"MU","2412559","São Miguel do Gostoso (RN)","41646"
"MU","2412609","São Paulo do Potengi (RN)","7589"
"MU","2412708","São Pedro (RN)","3385"
"MU","2412807","São Rafael (RN)","2473"
"MU","2412906","São Tomé (RN)","4035"
"MU","2413003","São Vicente (RN)","3230"
"MU","2413102","Senador Elói de Souza (RN)","1106"
"MU","2413201","Senador Georgino Avelino (RN)","5484"
"MU","2413300","Serra de São Bento (RN)","1254"
"MU","2413359","Serra do Mel (RN)","51496"
"MU","2413409","Serra Negra do Norte (RN)","3271"
"MU","2413508","Serrinha (RN)","1441"
"MU","2413557","Serrinha dos Pintos (RN)","1153"
"MU","2413607","Severiano Melo (RN)","1718"
"MU","2413706","Sítio Novo (RN)","985"
"MU","2413805","Taboleiro Grande (RN)","638"
"MU","2413904","Taipu (RN)","5705"
"MU","2414001","Tangará (RN)","9326"
"MU","2414100","Tenente Ananias (RN)","3138"
"MU","2414159","Tenente Laurentino Cruz (RN)","8436"
"MU","2414209","Tibau do Sul (RN)","15824"
"MU","2414308","Timbaúba dos Batistas (RN)","1229"
"MU","2414407","Touros (RN)","54782"
"MU","2414456","Triunfo Potiguar (RN)","1391"
"MU","2414506","Umarizal (RN)","8150"
"MU","2414605","Upanema (RN)","5745"
"MU","2414704","Várzea (RN)","862"
"MU","2414753","Venha-Ver (RN)","869"
"MU","2414803","Vera Cruz (RN)","4473"
"MU","2414902","Viçosa (RN)","340"
"MU","2415008","Vila Flor (RN)","1234"
"MU","2500106","Água Branca (PB)","3182"
"MU","2500205","Aguiar (PB)","1560"
"MU","2500304","Alagoa Grande (PB)","13682"
"MU","2500403","Alagoa Nova (PB)","10124"
"MU","2500502","Alagoinha (PB)","3706"
"MU","2500536","Alcantil (PB)","900"
"MU","2500577","Algodão de Jandaíra (PB)","574"
"MU","2500601","Alhandra (PB)","159665"
"MU","2500700","São João do Rio do Peixe (PB)","14335"
"MU","2500734","Amparo (PB)","643"
"MU","2500775","Aparecida (PB)","4445"
"MU","2500809","Araçagi (PB)","5232"
"MU","2500908","Arara (PB)","4110"
"MU","2501005","Araruna (PB)","6310"
"MU","2501104","Areia (PB)","14275"
"MU","2501153","Areia de Baraúnas (PB)","343"
"MU","2501203","Areial (PB)","2049"
"MU","2501302","Aroeiras (PB)","5303"
"MU","2501351","Assunção (PB)","1688"
"MU","2501401","Baía da Traição (PB)","2558"
"MU","2501500","Bananeiras (PB)","7867"
"MU","2501534","Baraúna (PB)","1736"
"MU","2501575","Barra de Santana (PB)","1669"
"MU","2501609","Barra de Santa Rosa (PB)","5364"
"MU","2501708","Barra de São Miguel (PB)","1327"
"MU","2501807","Bayeux (PB)","130835"
"MU","2501906","Belém (PB)","14105"
"MU","2502003","Belém do Brejo do Cruz (PB)","2585"
"MU","2502052","Bernardino Batista (PB)","982"
"MU","2502102","Boa Ventura (PB)","1377"
"MU","2502151","Boa Vista (PB)","11186"
"MU","2502201","Bom Jesus (PB)","966"
"MU","2502300","Bom Sucesso (PB)","1373"
"MU","2502409","Bonito de Santa Fé (PB)","3135"
"MU","2502508","Boqueirão (PB)","13194"
"MU","2502607","Igaracy (PB)","1680"
"MU","2502706","Borborema (PB)","1084"
"MU","2502805","Brejo do Cruz (PB)","6233"
"MU","2502904","Brejo dos Santos (PB)","2358"
"MU","2503001","Caaporã (PB)","36263"
"MU","2503100","Cabaceiras (PB)","2478"
"MU","2503209","Cabedelo (PB)","397320"
"MU","2503308","Cachoeira dos Índios (PB)","10347"
"MU","2503407","Cacimba de Areia (PB)","836"
"MU","2503506","Cacimba de Dentro (PB)","5143"
"MU","2503555","Cacimbas (PB)","1510"
"MU","2503605","Caiçara (PB)","2265"
"MU","2503704","Cajazeiras (PB)","145097"
"MU","2503753","Cajazeirinhas (PB)","703"
"MU","2503803","Caldas Brandão (PB)","4040"
"MU","2503902","Camalaú (PB)","2987"
"MU","2504009","Campina Grande (PB)","1040117"
"MU","2504033","Capim (PB)","3000"
"MU","2504074","Caraúbas (PB)","976"
"MU","2504108","Carrapateira (PB)","531"
"MU","2504157","Casserengue (PB)","1660"
"MU","2504207","Catingueira (PB)","1295"
"MU","2504306","Catolé do Rocha (PB)","33579"
"MU","2504355","Caturité (PB)","3022"
"MU","2504405","Conceição (PB)","8240"
"MU","2504504","Condado (PB)","2888"
"MU","2504603","Conde (PB)","90211"
"MU","2504702","Congo (PB)","3138"
"MU","2504801","Coremas (PB)","7316"
"MU","2504850","Coxixola (PB)","631"
"MU","2504900","Cruz do Espírito Santo (PB)","8130"
"MU","2505006","Cubati (PB)","2430"
"MU","2505105","Cuité (PB)","10929"
"MU","2505204","Cuitegi (PB)","1961"
"MU","2505238","Cuité de Mamanguape (PB)","1489"
"MU","2505279","Curral de Cima (PB)","1026"
"MU","2505303","Curral Velho (PB)","533"
"MU","2505352","Damião (PB)","1282"
"MU","2505402","Desterro (PB)","3388"
"MU","2505501","Vista Serrana (PB)","1436"
"MU","2505600","Diamante (PB)","1925"
"MU","2505709","Dona Inês (PB)","2762"
"MU","2505808","Duas Estradas (PB)","1785"
"MU","2505907","Emas (PB)","789"
"MU","2506004","Esperança (PB)","54579"
"MU","2506103","Fagundes (PB)","3468"
"MU","2506202","Frei Martinho (PB)","1026"
"MU","2506251","Gado Bravo (PB)","1477"
"MU","2506301","Guarabira (PB)","125071"
"MU","2506400","Gurinhém (PB)","7262"
"MU","2506509","Gurjão (PB)","1130"
"MU","2506608","Ibiara (PB)","2034"
"MU","2506707","Imaculada (PB)","2274"
"MU","2506806","Ingá (PB)","8054"
"MU","2506905","Itabaiana (PB)","18615"
"MU","2507002","Itaporanga (PB)","20734"
"MU","2507101","Itapororoca (PB)","7403"
"MU","2507200","Itatuba (PB)","6125"
"MU","2507309","Jacaraú (PB)","5644"
"MU","2507408","Jericó (PB)","2398"
"MU","2507507","João Pessoa (PB)","2389906"
"MU","2507606","Juarez Távora (PB)","1944"
"MU","2507705","Juazeirinho (PB)","8272"
"MU","2507804","Junco do Seridó (PB)","3337"
"MU","2507903","Juripiranga (PB)","4319"
"MU","2508000","Juru (PB)","2417"
"MU","2508109","Lagoa (PB)","1359"
"MU","2508208","Lagoa de Dentro (PB)","2653"
"MU","2508307","Lagoa Seca (PB)","12016"
"MU","2508406","Lastro (PB)","700"
"MU","2508505","Livramento (PB)","2371"
"MU","2508554","Logradouro (PB)","1036"
"MU","2508604","Lucena (PB)","17934"
"MU","2508703","Mãe d'Água (PB)","912"
"MU","2508802","Malta (PB)","2726"
"MU","2508901","Mamanguape (PB)","56492"
"MU","2509008","Manaíra (PB)","2238"
"MU","2509057","Marcação (PB)","1436"
"MU","2509107","Mari (PB)","11359"
"MU","2509156","Marizópolis (PB)","2756"
"MU","2509206","Massaranduba (PB)","3439"
"MU","2509305","Mataraca (PB)","17211"
"MU","2509339","Matinhas (PB)","1106"
"MU","2509370","Mato Grosso (PB)","673"
"MU","2509396","Maturéia (PB)","1731"
"MU","2509404","Mogeiro (PB)","7861"
"MU","2509503","Montadas (PB)","5437"
"MU","2509602","Monte Horebe (PB)","985"
"MU","2509701","Monteiro (PB)","33717"
"MU","2509800","Mulungu (PB)","2164"
"MU","2509909","Natuba (PB)","1790"
"MU","2510006","Nazarezinho (PB)","1915"
"MU","2510105","Nova Floresta (PB)","4411"
"MU","2510204","Nova Olinda (PB)","1564"
"MU","2510303","Nova Palmeira (PB)","1478"
"MU","2510402","Olho d'Água (PB)","1834"
"MU","2510501","Olivedos (PB)","1118"
"MU","2510600","Ouro Velho (PB)","1179"
"MU","2510659","Parari (PB)","657"
"MU","2510709","Passagem (PB)","876"
"MU","2510808","Patos (PB)","159933"
"MU","2510907","Paulista (PB)","6390"
"MU","2511004","Pedra Branca (PB)","1239"
"MU","2511103","Pedra Lavrada (PB)","2873"
"MU","2511202","Pedras de Fogo (PB)","24393"
"MU","2511301","Piancó (PB)","9121"
"MU","2511400","Picuí (PB)","10067"
"MU","2511509","Pilar (PB)","2675"
"MU","2511608","Pilões (PB)","2165"
"MU","2511707","Pilõezinhos (PB)","870"
"MU","2511806","Pirpirituba (PB)","3303"
"MU","2511905","Pitimbu (PB)","26571"
"MU","2512002","Pocinhos (PB)","8408"
"MU","2512036","Poço Dantas (PB)","877"
"MU","2512077","Poço de José de Moura (PB)","1197"
"MU","2512101","Pombal (PB)","27531"
"MU","2512200","Prata (PB)","1697"
"MU","2512309","Princesa Isabel (PB)","12916"
"MU","2512408","Puxinanã (PB)","3238"
"MU","2512507","Queimadas (PB)","38442"
"MU","2512606","Quixaba (PB)","821"
"MU","2512705","Remígio (PB)","9853"
"MU","2512721","Pedro Régis (PB)","1411"
"MU","2512747","Riachão (PB)","908"
"MU","2512754","Riachão do Bacamarte (PB)","1777"
"MU","2512762","Riachão do Poço (PB)","1727"
"MU","2512788","Riacho de Santo Antônio (PB)","571"
"MU","2512804","Riacho dos Cavalos (PB)","4004"
"MU","2512903","Rio Tinto (PB)","15177"
"MU","2513000","Salgadinho (PB)","609"
"MU","2513109","Salgado de São Félix (PB)","3034"
"MU","2513158","Santa Cecília (PB)","1665"
"MU","2513208","Santa Cruz (PB)","2220"
"MU","2513307","Santa Helena (PB)","1577"
"MU","2513356","Santa Inês (PB)","524"
"MU","2513406","Santa Luzia (PB)","15657"
"MU","2513505","Santana de Mangueira (PB)","1094"
"MU","2513604","Santana dos Garrotes (PB)","1720"
"MU","2513653","Joca Claudino (PB)","773"
"MU","2513703","Santa Rita (PB)","299414"
"MU","2513802","Santa Teresinha (PB)","1862"
"MU","2513851","Santo André (PB)","865"
"MU","2513901","São Bento (PB)","43016"
"MU","2513927","São Bentinho (PB)","2912"
"MU","2513943","São Domingos do Cariri (PB)","735"
"MU","2513968","São Domingos (PB)","734"
"MU","2513984","São Francisco (PB)","1403"
"MU","2514008","São João do Cariri (PB)","1520"
"MU","2514107","São João do Tigre (PB)","936"
"MU","2514206","São José da Lagoa Tapada (PB)","2524"
"MU","2514305","São José de Caiana (PB)","1270"
"MU","2514404","São José de Espinharas (PB)","1089"
"MU","2514453","São José dos Ramos (PB)","1830"
"MU","2514503","São José de Piranhas (PB)","11739"
"MU","2514552","São José de Princesa (PB)","453"
"MU","2514602","São José do Bonfim (PB)","1029"
"MU","2514651","São José do Brejo do Cruz (PB)","493"
"MU","2514701","São José do Sabugi (PB)","3208"
"MU","2514800","São José dos Cordeiros (PB)","659"
"MU","2514909","São Mamede (PB)","2733"
"MU","2515005","São Miguel de Taipu (PB)","1943"
"MU","2515104","São Sebastião de Lagoa de Roça (PB)","2693"
"MU","2515203","São Sebastião do Umbuzeiro (PB)","1014"
"MU","2515302","Sapé (PB)","45899"
"MU","2515401","São Vicente do Seridó (PB)","1906"
"MU","2515500","Serra Branca (PB)","6654"
"MU","2515609","Serra da Raiz (PB)","871"
"MU","2515708","Serra Grande (PB)","920"
"MU","2515807","Serra Redonda (PB)","1847"
"MU","2515906","Serraria (PB)","1247"
"MU","2515930","Sertãozinho (PB)","1703"
"MU","2515971","Sobrado (PB)","4581"
"MU","2516003","Solânea (PB)","22048"
"MU","2516102","Soledade (PB)","12024"
"MU","2516151","Sossêgo (PB)","1220"
"MU","2516201","Sousa (PB)","128895"
"MU","2516300","Sumé (PB)","11369"
"MU","2516409","Tacima (PB)","2236"
"MU","2516508","Taperoá (PB)","4625"
"MU","2516607","Tavares (PB)","3759"
"MU","2516706","Teixeira (PB)","6543"
"MU","2516755","Tenório (PB)","930"
"MU","2516805","Triunfo (PB)","2742"
"MU","2516904","Uiraúna (PB)","10263"
"MU","2517001","Umbuzeiro (PB)","2634"
"MU","2517100","Várzea (PB)","1091"
"MU","2517209","Vieirópolis (PB)","1026"
"MU","2517407","Zabelê (PB)","635"
"MU","2600054","Abreu e Lima (PE)","170265"
"MU","2600104","Afogados da Ingazeira (PE)","37330"
"MU","2600203","Afrânio (PE)","10053"
"MU","2600302","Agrestina (PE)","16678"
"MU","2600401","Água Preta (PE)","8934"
"MU","2600500","Águas Belas (PE)","18982"
"MU","2600609","Alagoinha (PE)","4812"
"MU","2600708","Aliança (PE)","11847"
"MU","2600807","Altinho (PE)","6052"
"MU","2600906","Amaraji (PE)","8705"
"MU","2601003","Angelim (PE)","2983"
"MU","2601052","Araçoiaba (PE)","6158"
"MU","2601102","Araripina (PE)","60782"
"MU","2601201","Arcoverde (PE)","105560"
"MU","2601300","Barra de Guabiraba (PE)","3412"
"MU","2601409","Barreiros (PE)","29195"
"MU","2601508","Belém de Maria (PE)","2668"
"MU","2601607","Belém do São Francisco (PE)","8722"
"MU","2601706","Belo Jardim (PE)","173515"
"MU","2601805","Betânia (PE)","2949"
"MU","2601904","Bezerros (PE)","67367"
"MU","2602001","Bodocó (PE)","9894"
"MU","2602100","Bom Conselho (PE)","32681"
"MU","2602209","Bom Jardim (PE)","15751"
"MU","2602308","Bonito (PE)","22251"
"MU","2602407","Brejão (PE)","4391"
"MU","2602506","Brejinho (PE)","1374"
"MU","2602605","Brejo da Madre de Deus (PE)","15468"
"MU","2602704","Buenos Aires (PE)","2636"
"MU","2602803","Buíque (PE)","17929"
"MU","2602902","Cabo de Santo Agostinho (PE)","2316211"
"MU","2603009","Cabrobó (PE)","36232"
"MU","2603108","Cachoeirinha (PE)","9905"
"MU","2603207","Caetés (PE)","10227"
"MU","2603306","Calçado (PE)","2315"
"MU","2603405","Calumbi (PE)","1871"
"MU","2603454","Camaragibe (PE)","142774"
"MU","2603504","Camocim de São Félix (PE)","9515"
"MU","2603603","Camutanga (PE)","14262"
"MU","2603702","Canhotinho (PE)","7847"
"MU","2603801","Capoeiras (PE)","8344"
"MU","2603900","Carnaíba (PE)","7004"
"MU","2603926","Carnaubeira da Penha (PE)","2675"
"MU","2604007","Carpina (PE)","148768"
"MU","2604106","Caruaru (PE)","855299"
"MU","2604155","Casinhas (PE)","1671"
"MU","2604205","Catende (PE)","11022"
"MU","2604304","Cedro (PE)","3632"
"MU","2604403","Chã de Alegria (PE)","5127"
"MU","2604502","Chã Grande (PE)","12276"
"MU","2604601","Condado (PE)","9529"
"MU","2604700","Correntes (PE)","3376"
"MU","2604809","Cortês (PE)","4734"
"MU","2604908","Cumaru (PE)","3132"
"MU","2605004","Cupira (PE)","12959"
"MU","2605103","Custódia (PE)","38597"
"MU","2605152","Dormentes (PE)","32520"
"MU","2605202","Escada (PE)","67823"
"MU","2605301","Exu (PE)","8754"
"MU","2605400","Feira Nova (PE)","10964"
"MU","2605459","Fernando de Noronha (PE)","15245"
"MU","2605509","Ferreiros (PE)","5160"
"MU","2605608","Flores (PE)","7486"
"MU","2605707","Floresta (PE)","59377"
"MU","2605806","Frei Miguelinho (PE)","4264"
"MU","2605905","Gameleira (PE)","8142"
"MU","2606002","Garanhuns (PE)","288757"
"MU","2606101","Glória do Goitá (PE)","37613"
"MU","2606200","Goiana (PE)","1380036"
"MU","2606309","Granito (PE)","1641"
"MU","2606408","Gravatá (PE)","94553"
"MU","2606507","Iati (PE)","4353"
"MU","2606606","Ibimirim (PE)","10122"
"MU","2606705","Ibirajuba (PE)","1731"
"MU","2606804","Igarassu (PE)","295764"
"MU","2606903","Iguaracy (PE)","4007"
"MU","2607000","Inajá (PE)","8879"
"MU","2607109","Ingazeira (PE)","1301"
"MU","2607208","Ipojuca (PE)","2127313"
"MU","2607307","Ipubi (PE)","11368"
"MU","2607406","Itacuruba (PE)","2051"
"MU","2607505","Itaíba (PE)","8536"
"MU","2607604","Ilha de Itamaracá (PE)","12435"
"MU","2607653","Itambé (PE)","44898"
"MU","2607703","Itapetim (PE)","3731"
"MU","2607752","Itapissuma (PE)","279596"
"MU","2607802","Itaquitinga (PE)","3786"
"MU","2607901","Jaboatão dos Guararapes (PE)","2159500"
"MU","2607950","Jaqueira (PE)","2754"
"MU","2608008","Jataúba (PE)","5142"
"MU","2608057","Jatobá (PE)","8292"
"MU","2608107","João Alfredo (PE)","15052"
"MU","2608206","Joaquim Nabuco (PE)","4598"
"MU","2608255","Jucati (PE)","2059"
"MU","2608305","Jupi (PE)","4870"
"MU","2608404","Jurema (PE)","2569"
"MU","2608453","Lagoa do Carro (PE)","13624"
"MU","2608503","Lagoa de Itaenga (PE)","19394"
"MU","2608602","Lagoa do Ouro (PE)","2430"
"MU","2608701","Lagoa dos Gatos (PE)","3383"
"MU","2608750","Lagoa Grande (PE)","12160"
"MU","2608800","Lajedo (PE)","38100"
"MU","2608909","Limoeiro (PE)","60606"
"MU","2609006","Macaparana (PE)","16152"
"MU","2609105","Machados (PE)","8781"
"MU","2609154","Manari (PE)","3104"
"MU","2609204","Maraial (PE)","2228"
"MU","2609303","Mirandiba (PE)","13082"
"MU","2609402","Moreno (PE)","50989"
"MU","2609501","Nazaré da Mata (PE)","33350"
"MU","2609600","Olinda (PE)","541304"
"MU","2609709","Orobó (PE)","10004"
"MU","2609808","Orocó (PE)","9689"
"MU","2609907","Ouricuri (PE)","39575"
"MU","2610004","Palmares (PE)","81948"
"MU","2610103","Palmeirina (PE)","1413"
"MU","2610202","Panelas (PE)","5573"
"MU","2610301","Paranatama (PE)","5270"
"MU","2610400","Parnamirim (PE)","10276"
"MU","2610509","Passira (PE)","9632"
"MU","2610608","Paudalho (PE)","32245"
"MU","2610707","Paulista (PE)","389257"
"MU","2610806","Pedra (PE)","9411"
"MU","2610905","Pesqueira (PE)","61296"
"MU","2611002","Petrolândia (PE)","43833"
"MU","2611101","Petrolina (PE)","565739"
"MU","2611200","Poção (PE)","4032"
"MU","2611309","Pombos (PE)","42541"
"MU","2611408","Primavera (PE)","7537"
"MU","2611507","Quipapá (PE)","6469"
"MU","2611533","Quixaba (PE)","2014"
"MU","2611606","Recife (PE)","7807582"
"MU","2611705","Riacho das Almas (PE)","7302"
"MU","2611804","Ribeirão (PE)","22507"
"MU","2611903","Rio Formoso (PE)","15802"
